roll_call_id,people_id,vote,vote_desc
1535026,16288,1,Yea
1535026,18066,1,Yea
1535026,18073,1,Yea
1535026,19719,1,Yea
1535026,22654,1,Yea
1535026,23152,1,Yea
1535026,23202,1,Yea
1535026,23214,1,Yea
1535026,23221,1,Yea
1535026,23223,1,Yea
1535026,23906,1,Yea
1535026,25335,1,Yea
1535026,25339,1,Yea
1535026,25340,1,Yea
1535026,25341,1,Yea
1535026,25346,1,Yea
1535026,26421,1,Yea
1577277,19459,1,Yea
1577277,19723,1,Yea
1577277,22654,1,Yea
1577277,23099,1,Yea
1577277,23206,1,Yea
1577277,23208,1,Yea
1577277,23215,1,Yea
1577277,23217,1,Yea
1577277,23218,4,Absent
1577277,23222,1,Yea
1577277,25332,1,Yea
1577277,25338,1,Yea
1577277,25350,1,Yea
1577277,25352,1,Yea
1577277,25359,1,Yea
1558358,14118,1,Yea
1558358,18065,1,Yea
1558358,19723,1,Yea
1558358,21719,1,Yea
1558358,23128,4,Absent
1558358,23137,1,Yea
1558358,23211,2,Nay
1558358,23222,2,Nay
1558358,25332,1,Yea
1558358,25335,2,Nay
1558358,25336,1,Yea
1558358,25352,4,Absent
1577924,19459,1,Yea
1577924,19723,1,Yea
1577924,22654,1,Yea
1577924,23099,1,Yea
1577924,23206,2,Nay
1577924,23208,1,Yea
1577924,23215,1,Yea
1577924,23217,1,Yea
1577924,23218,4,Absent
1577924,23222,2,Nay
1577924,25332,1,Yea
1577924,25338,1,Yea
1577924,25350,1,Yea
1577924,25352,2,Nay
1577924,25359,1,Yea
1528312,16291,1,Yea
1528312,18065,1,Yea
1528312,18066,1,Yea
1528312,19717,1,Yea
1528312,19719,1,Yea
1528312,21718,1,Yea
1528312,22654,1,Yea
1528312,23208,1,Yea
1528312,23211,1,Yea
1528312,23216,1,Yea
1528312,23219,1,Yea
1528312,23222,1,Yea
1528312,23224,1,Yea
1528312,23906,1,Yea
1528312,25338,1,Yea
1528312,25340,1,Yea
1528312,25347,1,Yea
1528312,25348,1,Yea
1577333,19459,1,Yea
1577333,19723,1,Yea
1577333,22654,1,Yea
1577333,23099,1,Yea
1577333,23206,4,Absent
1577333,23208,1,Yea
1577333,23215,1,Yea
1577333,23217,1,Yea
1577333,23218,4,Absent
1577333,23222,4,Absent
1577333,25332,1,Yea
1577333,25338,1,Yea
1577333,25350,1,Yea
1577333,25352,4,Absent
1577333,25359,1,Yea
1526958,19717,1,Yea
1526958,21717,1,Yea
1526958,23152,1,Yea
1526958,23204,1,Yea
1526958,23208,1,Yea
1526958,23216,1,Yea
1526958,25332,1,Yea
1526958,25335,1,Yea
1526958,25337,1,Yea
1526958,25342,1,Yea
1526958,25345,1,Yea
1526958,25347,1,Yea
1526958,25352,1,Yea
1538900,14116,1,Yea
1538900,18065,1,Yea
1538900,18069,1,Yea
1538900,19723,1,Yea
1538900,22932,1,Yea
1538900,23137,1,Yea
1538900,23203,1,Yea
1538900,23205,1,Yea
1538900,23209,1,Yea
1538900,23217,1,Yea
1538900,23224,1,Yea
1538900,25336,1,Yea
1538900,25348,1,Yea
1538900,26421,1,Yea
1555969,19459,1,Yea
1555969,19723,1,Yea
1555969,22654,1,Yea
1555969,23099,1,Yea
1555969,23206,1,Yea
1555969,23208,1,Yea
1555969,23215,1,Yea
1555969,23217,1,Yea
1555969,23218,1,Yea
1555969,23222,1,Yea
1555969,25332,1,Yea
1555969,25338,1,Yea
1555969,25350,1,Yea
1555969,25352,1,Yea
1555969,25359,1,Yea
1564261,14116,1,Yea
1564261,14118,1,Yea
1564261,16287,1,Yea
1564261,16288,1,Yea
1564261,16291,1,Yea
1564261,16293,1,Yea
1564261,18065,1,Yea
1564261,18066,4,Absent
1564261,18067,1,Yea
1564261,18069,1,Yea
1564261,18073,1,Yea
1564261,18078,1,Yea
1564261,19459,1,Yea
1564261,19658,1,Yea
1564261,19716,1,Yea
1564261,19717,1,Yea
1564261,19719,1,Yea
1564261,19720,1,Yea
1564261,19721,1,Yea
1564261,19723,1,Yea
1564261,21717,1,Yea
1564261,21718,1,Yea
1564261,21719,1,Yea
1564261,21723,1,Yea
1564261,22654,1,Yea
1564261,22932,1,Yea
1564261,22948,1,Yea
1564261,23099,1,Yea
1564261,23128,1,Yea
1564261,23137,1,Yea
1564261,23152,1,Yea
1564261,23155,4,Absent
1564261,23202,1,Yea
1564261,23203,1,Yea
1564261,23204,1,Yea
1564261,23205,1,Yea
1564261,23206,1,Yea
1564261,23208,1,Yea
1564261,23209,1,Yea
1564261,23210,1,Yea
1564261,23211,1,Yea
1564261,23212,1,Yea
1564261,23213,1,Yea
1564261,23214,1,Yea
1564261,23215,1,Yea
1564261,23216,4,Absent
1564261,23217,1,Yea
1564261,23218,1,Yea
1564261,23219,1,Yea
1564261,23220,1,Yea
1564261,23221,1,Yea
1564261,23222,1,Yea
1564261,23223,1,Yea
1564261,23224,1,Yea
1564261,23906,1,Yea
1564261,25331,1,Yea
1564261,25332,1,Yea
1564261,25333,1,Yea
1564261,25334,1,Yea
1564261,25335,1,Yea
1564261,25336,1,Yea
1564261,25337,1,Yea
1564261,25338,1,Yea
1564261,25339,1,Yea
1564261,25340,1,Yea
1564261,25341,1,Yea
1564261,25342,1,Yea
1564261,25343,1,Yea
1564261,25344,1,Yea
1564261,25345,1,Yea
1564261,25346,1,Yea
1564261,25347,1,Yea
1564261,25348,1,Yea
1564261,25349,1,Yea
1564261,25350,1,Yea
1564261,25351,1,Yea
1564261,25352,1,Yea
1564261,25359,1,Yea
1564261,26421,1,Yea
1505308,16293,1,Yea
1505308,19720,1,Yea
1505308,23137,1,Yea
1505308,23203,1,Yea
1505308,23221,1,Yea
1505308,25338,1,Yea
1505308,25340,1,Yea
1505308,25348,1,Yea
1505308,25349,1,Yea
1577430,19459,1,Yea
1577430,19723,1,Yea
1577430,22654,1,Yea
1577430,23099,1,Yea
1577430,23206,2,Nay
1577430,23208,1,Yea
1577430,23215,1,Yea
1577430,23217,1,Yea
1577430,23218,4,Absent
1577430,23222,4,Absent
1577430,25332,1,Yea
1577430,25338,1,Yea
1577430,25350,1,Yea
1577430,25352,4,Absent
1577430,25359,1,Yea
1542868,18073,1,Yea
1542868,21717,1,Yea
1542868,23217,1,Yea
1542868,25342,1,Yea
1542868,25350,1,Yea
1542868,25351,1,Yea
1542868,25352,1,Yea
1565317,14116,1,Yea
1565317,14118,1,Yea
1565317,16287,1,Yea
1565317,16288,1,Yea
1565317,16291,1,Yea
1565317,16293,1,Yea
1565317,18065,1,Yea
1565317,18066,1,Yea
1565317,18067,1,Yea
1565317,18069,1,Yea
1565317,18073,1,Yea
1565317,18078,1,Yea
1565317,19459,1,Yea
1565317,19658,1,Yea
1565317,19716,1,Yea
1565317,19717,1,Yea
1565317,19719,1,Yea
1565317,19720,1,Yea
1565317,19721,1,Yea
1565317,19723,1,Yea
1565317,21717,4,Absent
1565317,21718,1,Yea
1565317,21719,4,Absent
1565317,21723,1,Yea
1565317,22654,1,Yea
1565317,22932,1,Yea
1565317,22948,1,Yea
1565317,23099,1,Yea
1565317,23128,1,Yea
1565317,23137,1,Yea
1565317,23152,1,Yea
1565317,23155,1,Yea
1565317,23202,1,Yea
1565317,23203,1,Yea
1565317,23204,4,Absent
1565317,23205,1,Yea
1565317,23206,1,Yea
1565317,23208,1,Yea
1565317,23209,1,Yea
1565317,23210,1,Yea
1565317,23211,1,Yea
1565317,23212,1,Yea
1565317,23213,1,Yea
1565317,23214,1,Yea
1565317,23215,1,Yea
1565317,23216,1,Yea
1565317,23217,1,Yea
1565317,23218,1,Yea
1565317,23219,1,Yea
1565317,23220,1,Yea
1565317,23221,1,Yea
1565317,23222,1,Yea
1565317,23223,1,Yea
1565317,23224,1,Yea
1565317,23906,1,Yea
1565317,25331,1,Yea
1565317,25332,1,Yea
1565317,25333,1,Yea
1565317,25334,1,Yea
1565317,25335,1,Yea
1565317,25336,1,Yea
1565317,25337,1,Yea
1565317,25338,1,Yea
1565317,25339,1,Yea
1565317,25340,1,Yea
1565317,25341,1,Yea
1565317,25342,1,Yea
1565317,25343,1,Yea
1565317,25344,1,Yea
1565317,25345,1,Yea
1565317,25346,1,Yea
1565317,25347,1,Yea
1565317,25348,1,Yea
1565317,25349,1,Yea
1565317,25350,1,Yea
1565317,25351,1,Yea
1565317,25352,1,Yea
1565317,25359,1,Yea
1565317,26421,4,Absent
1528316,18073,1,Yea
1528316,21717,1,Yea
1528316,23217,1,Yea
1528316,25342,1,Yea
1528316,25350,1,Yea
1528316,25351,1,Yea
1528316,25352,1,Yea
1542731,19459,1,Yea
1542731,19723,1,Yea
1542731,22654,1,Yea
1542731,23099,1,Yea
1542731,23206,1,Yea
1542731,23208,1,Yea
1542731,23215,1,Yea
1542731,23217,4,Absent
1542731,23218,1,Yea
1542731,23222,1,Yea
1542731,25332,1,Yea
1542731,25338,1,Yea
1542731,25339,1,Yea
1542731,25350,1,Yea
1542731,25359,1,Yea
1557486,14116,1,Yea
1557486,14118,1,Yea
1557486,16287,4,Absent
1557486,16288,1,Yea
1557486,16291,1,Yea
1557486,16293,4,Absent
1557486,18065,1,Yea
1557486,18066,4,Absent
1557486,18067,1,Yea
1557486,18069,1,Yea
1557486,18073,1,Yea
1557486,18078,1,Yea
1557486,19459,1,Yea
1557486,19658,1,Yea
1557486,19716,1,Yea
1557486,19717,1,Yea
1557486,19719,1,Yea
1557486,19720,1,Yea
1557486,19721,1,Yea
1557486,19723,1,Yea
1557486,21717,1,Yea
1557486,21718,1,Yea
1557486,21719,1,Yea
1557486,21723,1,Yea
1557486,22654,1,Yea
1557486,22932,1,Yea
1557486,22948,1,Yea
1557486,23099,1,Yea
1557486,23128,1,Yea
1557486,23137,1,Yea
1557486,23152,1,Yea
1557486,23155,1,Yea
1557486,23202,1,Yea
1557486,23203,1,Yea
1557486,23204,1,Yea
1557486,23205,1,Yea
1557486,23206,1,Yea
1557486,23208,1,Yea
1557486,23209,1,Yea
1557486,23210,1,Yea
1557486,23211,1,Yea
1557486,23212,1,Yea
1557486,23213,1,Yea
1557486,23214,1,Yea
1557486,23215,1,Yea
1557486,23216,1,Yea
1557486,23217,1,Yea
1557486,23218,1,Yea
1557486,23219,1,Yea
1557486,23220,1,Yea
1557486,23221,1,Yea
1557486,23222,1,Yea
1557486,23223,1,Yea
1557486,23224,1,Yea
1557486,23906,1,Yea
1557486,25331,1,Yea
1557486,25332,1,Yea
1557486,25333,1,Yea
1557486,25334,1,Yea
1557486,25335,1,Yea
1557486,25336,1,Yea
1557486,25337,1,Yea
1557486,25338,1,Yea
1557486,25339,1,Yea
1557486,25340,4,Absent
1557486,25341,1,Yea
1557486,25342,1,Yea
1557486,25343,1,Yea
1557486,25344,1,Yea
1557486,25345,1,Yea
1557486,25346,1,Yea
1557486,25347,1,Yea
1557486,25348,1,Yea
1557486,25349,1,Yea
1557486,25350,1,Yea
1557486,25351,1,Yea
1557486,25352,1,Yea
1557486,25359,1,Yea
1557486,26421,1,Yea
1535143,16291,4,Absent
1535143,18073,1,Yea
1535143,19716,4,Absent
1535143,19719,4,Absent
1535143,21723,1,Yea
1535143,22932,1,Yea
1535143,23128,4,Absent
1535143,23155,1,Yea
1535143,23206,1,Yea
1535143,23211,1,Yea
1535143,23213,1,Yea
1535143,23214,1,Yea
1535143,23217,1,Yea
1535143,25334,4,Absent
1535143,25342,4,Absent
1540876,18065,1,Yea
1540876,19723,1,Yea
1540876,22932,1,Yea
1540876,23205,1,Yea
1540876,23206,4,Absent
1540876,23215,1,Yea
1540876,23216,1,Yea
1540876,23218,4,Absent
1540876,23224,1,Yea
1540876,25340,1,Yea
1540876,25351,1,Yea
1540876,25352,4,Absent
1569755,14116,1,Yea
1569755,14118,1,Yea
1569755,16287,1,Yea
1569755,16288,1,Yea
1569755,16291,4,Absent
1569755,16293,4,Absent
1569755,18065,1,Yea
1569755,18066,1,Yea
1569755,18067,1,Yea
1569755,18069,1,Yea
1569755,18073,1,Yea
1569755,18078,1,Yea
1569755,19459,1,Yea
1569755,19658,1,Yea
1569755,19716,1,Yea
1569755,19717,1,Yea
1569755,19719,4,Absent
1569755,19720,1,Yea
1569755,19721,1,Yea
1569755,19723,1,Yea
1569755,21717,1,Yea
1569755,21718,1,Yea
1569755,21719,1,Yea
1569755,21723,1,Yea
1569755,22654,1,Yea
1569755,22932,1,Yea
1569755,22948,1,Yea
1569755,23099,1,Yea
1569755,23128,4,Absent
1569755,23137,1,Yea
1569755,23152,1,Yea
1569755,23155,1,Yea
1569755,23202,1,Yea
1569755,23203,1,Yea
1569755,23204,4,Absent
1569755,23205,1,Yea
1569755,23206,1,Yea
1569755,23208,1,Yea
1569755,23209,1,Yea
1569755,23210,1,Yea
1569755,23211,1,Yea
1569755,23212,1,Yea
1569755,23213,1,Yea
1569755,23214,1,Yea
1569755,23215,1,Yea
1569755,23216,1,Yea
1569755,23217,1,Yea
1569755,23218,1,Yea
1569755,23219,1,Yea
1569755,23220,1,Yea
1569755,23221,1,Yea
1569755,23222,4,Absent
1569755,23223,1,Yea
1569755,23224,1,Yea
1569755,23906,1,Yea
1569755,25331,1,Yea
1569755,25332,1,Yea
1569755,25333,4,Absent
1569755,25334,4,Absent
1569755,25335,1,Yea
1569755,25336,1,Yea
1569755,25337,4,Absent
1569755,25338,1,Yea
1569755,25339,4,Absent
1569755,25340,1,Yea
1569755,25341,1,Yea
1569755,25342,4,Absent
1569755,25343,1,Yea
1569755,25344,1,Yea
1569755,25345,1,Yea
1569755,25346,1,Yea
1569755,25347,1,Yea
1569755,25348,1,Yea
1569755,25349,1,Yea
1569755,25350,1,Yea
1569755,25351,4,Absent
1569755,25352,4,Absent
1569755,25359,1,Yea
1569755,26421,1,Yea
1558353,14118,2,Nay
1558353,18065,4,Absent
1558353,19723,4,Absent
1558353,21719,2,Nay
1558353,23128,2,Nay
1558353,23137,2,Nay
1558353,23211,1,Yea
1558353,23222,1,Yea
1558353,25332,2,Nay
1558353,25335,2,Nay
1558353,25336,2,Nay
1558353,25352,4,Absent
1558374,14118,1,Yea
1558374,18065,4,Absent
1558374,19723,4,Absent
1558374,21719,2,Nay
1558374,23128,1,Yea
1558374,23137,1,Yea
1558374,23211,1,Yea
1558374,23222,4,Absent
1558374,25332,4,Absent
1558374,25335,1,Yea
1558374,25336,2,Nay
1558374,25352,4,Absent
1558375,14118,1,Yea
1558375,18065,4,Absent
1558375,19723,4,Absent
1558375,21719,2,Nay
1558375,23128,1,Yea
1558375,23137,1,Yea
1558375,23211,1,Yea
1558375,23222,4,Absent
1558375,25332,4,Absent
1558375,25335,1,Yea
1558375,25336,2,Nay
1558375,25352,4,Absent
1542906,18073,2,Nay
1542906,21717,2,Nay
1542906,23217,2,Nay
1542906,25342,1,Yea
1542906,25350,2,Nay
1542906,25351,2,Nay
1542906,25352,1,Yea
1542907,18073,2,Nay
1542907,21717,2,Nay
1542907,23217,2,Nay
1542907,25342,1,Yea
1542907,25350,2,Nay
1542907,25351,2,Nay
1542907,25352,1,Yea
1566682,14118,1,Yea
1566682,16288,1,Yea
1566682,23155,1,Yea
1566682,23212,1,Yea
1566682,23222,1,Yea
1566682,25334,1,Yea
1566682,25336,1,Yea
1577284,19459,1,Yea
1577284,19723,1,Yea
1577284,22654,1,Yea
1577284,23099,1,Yea
1577284,23206,1,Yea
1577284,23208,1,Yea
1577284,23215,1,Yea
1577284,23217,1,Yea
1577284,23218,4,Absent
1577284,23222,1,Yea
1577284,25332,1,Yea
1577284,25338,1,Yea
1577284,25350,1,Yea
1577284,25352,1,Yea
1577284,25359,1,Yea
1582252,14116,1,Yea
1582252,14118,1,Yea
1582252,16287,1,Yea
1582252,16288,1,Yea
1582252,16291,1,Yea
1582252,16293,1,Yea
1582252,18065,1,Yea
1582252,18066,4,Absent
1582252,18067,1,Yea
1582252,18069,1,Yea
1582252,18073,1,Yea
1582252,18078,1,Yea
1582252,19459,1,Yea
1582252,19658,1,Yea
1582252,19716,1,Yea
1582252,19717,1,Yea
1582252,19719,1,Yea
1582252,19720,1,Yea
1582252,19721,1,Yea
1582252,19723,1,Yea
1582252,21717,1,Yea
1582252,21718,1,Yea
1582252,21719,1,Yea
1582252,21723,4,Absent
1582252,22654,1,Yea
1582252,22932,4,Absent
1582252,22948,1,Yea
1582252,23099,1,Yea
1582252,23128,1,Yea
1582252,23137,1,Yea
1582252,23152,4,Absent
1582252,23155,1,Yea
1582252,23202,1,Yea
1582252,23203,1,Yea
1582252,23204,1,Yea
1582252,23205,1,Yea
1582252,23206,1,Yea
1582252,23208,1,Yea
1582252,23209,1,Yea
1582252,23210,1,Yea
1582252,23211,1,Yea
1582252,23212,1,Yea
1582252,23213,1,Yea
1582252,23214,1,Yea
1582252,23215,1,Yea
1582252,23216,1,Yea
1582252,23217,1,Yea
1582252,23218,1,Yea
1582252,23219,1,Yea
1582252,23220,1,Yea
1582252,23221,4,Absent
1582252,23222,1,Yea
1582252,23223,1,Yea
1582252,23224,1,Yea
1582252,23906,1,Yea
1582252,25331,1,Yea
1582252,25332,1,Yea
1582252,25333,1,Yea
1582252,25334,1,Yea
1582252,25335,1,Yea
1582252,25336,1,Yea
1582252,25337,1,Yea
1582252,25338,1,Yea
1582252,25339,1,Yea
1582252,25340,1,Yea
1582252,25341,1,Yea
1582252,25342,1,Yea
1582252,25343,1,Yea
1582252,25344,1,Yea
1582252,25345,1,Yea
1582252,25346,1,Yea
1582252,25347,1,Yea
1582252,25348,1,Yea
1582252,25349,4,Absent
1582252,25350,4,Absent
1582252,25351,1,Yea
1582252,25352,4,Absent
1582252,25359,1,Yea
1582252,26421,1,Yea
1559478,14116,1,Yea
1559478,18065,1,Yea
1559478,18069,2,Nay
1559478,19723,1,Yea
1559478,22932,1,Yea
1559478,23137,1,Yea
1559478,23203,2,Nay
1559478,23205,1,Yea
1559478,23209,2,Nay
1559478,23217,1,Yea
1559478,23224,1,Yea
1559478,25336,1,Yea
1559478,25348,1,Yea
1559478,26421,1,Yea
1577598,19459,1,Yea
1577598,19723,1,Yea
1577598,22654,1,Yea
1577598,23099,1,Yea
1577598,23206,2,Nay
1577598,23208,1,Yea
1577598,23215,1,Yea
1577598,23217,1,Yea
1577598,23218,4,Absent
1577598,23222,2,Nay
1577598,25332,1,Yea
1577598,25338,1,Yea
1577598,25350,1,Yea
1577598,25352,2,Nay
1577598,25359,1,Yea
1582245,14116,1,Yea
1582245,14118,1,Yea
1582245,16287,4,Absent
1582245,16288,1,Yea
1582245,16291,1,Yea
1582245,16293,4,Absent
1582245,18065,1,Yea
1582245,18066,4,Absent
1582245,18067,1,Yea
1582245,18069,4,Absent
1582245,18073,1,Yea
1582245,18078,1,Yea
1582245,19459,1,Yea
1582245,19658,1,Yea
1582245,19716,1,Yea
1582245,19717,1,Yea
1582245,19719,1,Yea
1582245,19720,1,Yea
1582245,19721,1,Yea
1582245,19723,1,Yea
1582245,21717,1,Yea
1582245,21718,1,Yea
1582245,21719,1,Yea
1582245,21723,4,Absent
1582245,22654,1,Yea
1582245,22932,4,Absent
1582245,22948,1,Yea
1582245,23099,1,Yea
1582245,23128,1,Yea
1582245,23137,1,Yea
1582245,23152,4,Absent
1582245,23155,1,Yea
1582245,23202,1,Yea
1582245,23203,4,Absent
1582245,23204,1,Yea
1582245,23205,1,Yea
1582245,23206,4,Absent
1582245,23208,1,Yea
1582245,23209,2,Nay
1582245,23210,1,Yea
1582245,23211,2,Nay
1582245,23212,1,Yea
1582245,23213,1,Yea
1582245,23214,1,Yea
1582245,23215,1,Yea
1582245,23216,1,Yea
1582245,23217,1,Yea
1582245,23218,2,Nay
1582245,23219,1,Yea
1582245,23220,1,Yea
1582245,23221,4,Absent
1582245,23222,2,Nay
1582245,23223,1,Yea
1582245,23224,1,Yea
1582245,23906,2,Nay
1582245,25331,1,Yea
1582245,25332,1,Yea
1582245,25333,2,Nay
1582245,25334,2,Nay
1582245,25335,1,Yea
1582245,25336,1,Yea
1582245,25337,4,Absent
1582245,25338,1,Yea
1582245,25339,2,Nay
1582245,25340,1,Yea
1582245,25341,1,Yea
1582245,25342,2,Nay
1582245,25343,1,Yea
1582245,25344,1,Yea
1582245,25345,1,Yea
1582245,25346,1,Yea
1582245,25347,1,Yea
1582245,25348,1,Yea
1582245,25349,4,Absent
1582245,25350,4,Absent
1582245,25351,1,Yea
1582245,25352,4,Absent
1582245,25359,1,Yea
1582245,26421,1,Yea
1533476,18066,1,Yea
1533476,18067,1,Yea
1533476,18069,1,Yea
1533476,19459,1,Yea
1533476,22948,1,Yea
1533476,23202,1,Yea
1533476,23212,1,Yea
1533476,23218,1,Yea
1533476,23219,1,Yea
1533476,25338,1,Yea
1533476,25341,1,Yea
1533476,25343,1,Yea
1533476,25345,1,Yea
1533476,25349,1,Yea
1533476,25351,1,Yea
1525455,14116,1,Yea
1525455,18065,1,Yea
1525455,18069,1,Yea
1525455,19723,4,Absent
1525455,21718,1,Yea
1525455,22932,1,Yea
1525455,23137,1,Yea
1525455,23203,1,Yea
1525455,23205,1,Yea
1525455,23217,4,Absent
1525455,23218,1,Yea
1525455,23224,1,Yea
1525455,25336,1,Yea
1525455,25348,1,Yea
1577264,19459,1,Yea
1577264,19723,1,Yea
1577264,22654,1,Yea
1577264,23099,1,Yea
1577264,23206,1,Yea
1577264,23208,1,Yea
1577264,23215,1,Yea
1577264,23217,4,Absent
1577264,23218,4,Absent
1577264,23222,1,Yea
1577264,25332,1,Yea
1577264,25338,1,Yea
1577264,25350,1,Yea
1577264,25352,1,Yea
1577264,25359,1,Yea
1505298,16293,1,Yea
1505298,19720,1,Yea
1505298,23137,1,Yea
1505298,23203,1,Yea
1505298,23221,1,Yea
1505298,25338,1,Yea
1505298,25340,1,Yea
1505298,25348,1,Yea
1505298,25349,1,Yea
1577887,19459,1,Yea
1577887,19723,1,Yea
1577887,22654,1,Yea
1577887,23099,1,Yea
1577887,23206,1,Yea
1577887,23208,1,Yea
1577887,23215,1,Yea
1577887,23217,1,Yea
1577887,23218,4,Absent
1577887,23222,1,Yea
1577887,25332,1,Yea
1577887,25338,1,Yea
1577887,25350,1,Yea
1577887,25352,1,Yea
1577887,25359,1,Yea
1505311,16293,1,Yea
1505311,19720,1,Yea
1505311,23137,1,Yea
1505311,23203,1,Yea
1505311,23221,1,Yea
1505311,25338,1,Yea
1505311,25340,1,Yea
1505311,25348,1,Yea
1505311,25349,1,Yea
1525418,16293,1,Yea
1525418,18067,1,Yea
1525418,21718,1,Yea
1525418,21723,1,Yea
1525418,23128,1,Yea
1525418,23208,1,Yea
1525418,23210,1,Yea
1525418,23212,1,Yea
1525418,23213,1,Yea
1525418,23216,1,Yea
1525418,25331,1,Yea
1525418,25339,1,Yea
1525418,25340,1,Yea
1525418,25344,1,Yea
1525418,25347,1,Yea
1525418,25352,1,Yea
1554642,16293,1,Yea
1554642,18067,1,Yea
1554642,21718,1,Yea
1554642,21723,1,Yea
1554642,23128,1,Yea
1554642,23208,1,Yea
1554642,23209,2,Nay
1554642,23210,4,Absent
1554642,23212,1,Yea
1554642,23213,1,Yea
1554642,23216,4,Absent
1554642,25331,1,Yea
1554642,25340,1,Yea
1554642,25342,2,Nay
1554642,25344,1,Yea
1554642,25347,1,Yea
1577931,19459,1,Yea
1577931,19723,1,Yea
1577931,22654,1,Yea
1577931,23099,1,Yea
1577931,23206,4,Absent
1577931,23208,1,Yea
1577931,23215,1,Yea
1577931,23217,1,Yea
1577931,23218,4,Absent
1577931,23222,4,Absent
1577931,25332,1,Yea
1577931,25338,1,Yea
1577931,25350,1,Yea
1577931,25352,2,Nay
1577931,25359,1,Yea
1582248,14116,1,Yea
1582248,14118,1,Yea
1582248,16287,2,Nay
1582248,16288,1,Yea
1582248,16291,1,Yea
1582248,16293,1,Yea
1582248,18065,1,Yea
1582248,18066,4,Absent
1582248,18067,1,Yea
1582248,18069,4,Absent
1582248,18073,4,Absent
1582248,18078,1,Yea
1582248,19459,1,Yea
1582248,19658,1,Yea
1582248,19716,1,Yea
1582248,19717,1,Yea
1582248,19719,1,Yea
1582248,19720,1,Yea
1582248,19721,1,Yea
1582248,19723,1,Yea
1582248,21717,1,Yea
1582248,21718,1,Yea
1582248,21719,1,Yea
1582248,21723,4,Absent
1582248,22654,1,Yea
1582248,22932,4,Absent
1582248,22948,1,Yea
1582248,23099,1,Yea
1582248,23128,1,Yea
1582248,23137,1,Yea
1582248,23152,4,Absent
1582248,23155,1,Yea
1582248,23202,1,Yea
1582248,23203,1,Yea
1582248,23204,1,Yea
1582248,23205,1,Yea
1582248,23206,4,Absent
1582248,23208,1,Yea
1582248,23209,2,Nay
1582248,23210,4,Absent
1582248,23211,2,Nay
1582248,23212,1,Yea
1582248,23213,1,Yea
1582248,23214,1,Yea
1582248,23215,1,Yea
1582248,23216,1,Yea
1582248,23217,1,Yea
1582248,23218,4,Absent
1582248,23219,1,Yea
1582248,23220,1,Yea
1582248,23221,4,Absent
1582248,23222,4,Absent
1582248,23223,1,Yea
1582248,23224,1,Yea
1582248,23906,1,Yea
1582248,25331,1,Yea
1582248,25332,1,Yea
1582248,25333,1,Yea
1582248,25334,2,Nay
1582248,25335,1,Yea
1582248,25336,1,Yea
1582248,25337,2,Nay
1582248,25338,1,Yea
1582248,25339,4,Absent
1582248,25340,1,Yea
1582248,25341,1,Yea
1582248,25342,2,Nay
1582248,25343,1,Yea
1582248,25344,1,Yea
1582248,25345,1,Yea
1582248,25346,1,Yea
1582248,25347,1,Yea
1582248,25348,1,Yea
1582248,25349,4,Absent
1582248,25350,4,Absent
1582248,25351,1,Yea
1582248,25352,4,Absent
1582248,25359,1,Yea
1582248,26421,2,Nay
1542683,14118,1,Yea
1542683,16287,1,Yea
1542683,18065,1,Yea
1542683,19723,1,Yea
1542683,21719,1,Yea
1542683,23128,1,Yea
1542683,23137,1,Yea
1542683,23211,1,Yea
1542683,23222,1,Yea
1542683,25332,1,Yea
1542683,25335,1,Yea
1542683,25336,1,Yea
1556030,18078,1,Yea
1556030,19720,1,Yea
1556030,21723,1,Yea
1556030,23128,1,Yea
1556030,23209,1,Yea
1556030,23212,1,Yea
1556030,23215,1,Yea
1556030,23222,1,Yea
1556030,25344,1,Yea
1556030,25351,1,Yea
1562918,19459,1,Yea
1562918,19723,1,Yea
1562918,22654,1,Yea
1562918,23099,1,Yea
1562918,23203,1,Yea
1562918,23206,1,Yea
1562918,23208,1,Yea
1562918,23215,1,Yea
1562918,23217,4,Absent
1562918,23218,1,Yea
1562918,23222,1,Yea
1562918,25332,1,Yea
1562918,25338,1,Yea
1562918,25350,1,Yea
1562918,25359,1,Yea
1568676,14116,1,Yea
1568676,14118,1,Yea
1568676,16287,4,Absent
1568676,16288,1,Yea
1568676,16291,4,Absent
1568676,16293,1,Yea
1568676,18065,1,Yea
1568676,18066,1,Yea
1568676,18067,1,Yea
1568676,18069,4,Absent
1568676,18073,1,Yea
1568676,18078,1,Yea
1568676,19459,4,Absent
1568676,19658,1,Yea
1568676,19716,1,Yea
1568676,19717,4,Absent
1568676,19719,1,Yea
1568676,19720,1,Yea
1568676,19721,1,Yea
1568676,19723,1,Yea
1568676,21717,1,Yea
1568676,21718,1,Yea
1568676,21719,1,Yea
1568676,21723,1,Yea
1568676,22654,1,Yea
1568676,22932,1,Yea
1568676,22948,1,Yea
1568676,23099,1,Yea
1568676,23128,1,Yea
1568676,23137,1,Yea
1568676,23152,1,Yea
1568676,23155,1,Yea
1568676,23202,1,Yea
1568676,23203,1,Yea
1568676,23204,1,Yea
1568676,23205,1,Yea
1568676,23206,1,Yea
1568676,23208,1,Yea
1568676,23209,1,Yea
1568676,23210,1,Yea
1568676,23211,1,Yea
1568676,23212,4,Absent
1568676,23213,1,Yea
1568676,23214,1,Yea
1568676,23215,1,Yea
1568676,23216,1,Yea
